,Unnamed: 0,date,region,course,off,race_name,type,class,pattern,rating_band,age_band,sex_rest,dist,dist_f,dist_m,going,surface,ran,num,pos,draw,ovr_btn,btn,horse,age,sex,lbs,hg,time,secs,dec,jockey,trainer,prize,or,rpr,sire,dam,damsire,owner,comment,name,x,y
60,60,2023-02-12,JPN,Tokyo,06:45,Kyodo News Hai (Tokinominoru Kinen) (3yo) (Turf),Flat,,Grade 3,,3yo,,1m1f,9f,1800,Good To Firm,Turf,12,7.0,8,7,5.25,1.25,Silver Spade (JPN),3,C,123,,1:47.88,107.88,285.0,Yutaka Yoshida,Jiro Ono,,–,97,Silver State (JPN),Satono Bellini (JPN),King Kamehameha,Ninomiya Japan Racing,,Tokyo,139.4860812868083,35.66254653064314
61,61,2023-02-12,JPN,Tokyo,06:45,Kyodo News Hai (Tokinominoru Kinen) (3yo) (Turf),Flat,,Grade 3,,3yo,,1m1f,9f,1800,Good To Firm,Turf,12,9.0,9,9,7,1.75,Labeling (GB),3,C,123,,1:48.17,108.17,4.7,Mirco Demuro,Yuichi Shikato,,–,94,Frankel (GB),Noyelles (IRE),Docksider,Big Red Farm,,Tokyo,139.4860812868083,35.66254653064314
62,62,2023-02-12,JPN,Tokyo,06:45,Kyodo News Hai (Tokinominoru Kinen) (3yo) (Turf),Flat,,Grade 3,,3yo,,1m1f,9f,1800,Good To Firm,Turf,12,12.0,10,12,7.5,.5,Lord Prayer (JPN),3,C,123,,1:48.25,108.25,18.1,Hironobu Tanabe,Kazuyuki Ogata,,–,93,Greater London (JPN),Hooponopono (JPN),Tanino Gimlet,Lord Horse Club Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
63,63,2023-02-12,JPN,Tokyo,06:45,Kyodo News Hai (Tokinominoru Kinen) (3yo) (Turf),Flat,,Grade 3,,3yo,,1m1f,9f,1800,Good To Firm,Turf,12,3.0,11,3,10,2.5,Kyoei Brisa (JPN),3,C,123,,1:48.67,108.67,60.0,Kosei Miura,Yasuo Takeichi,,–,87,Greater London (JPN),Kyoei Poznan (JPN),Rulership,Haruo Tanaka,,Tokyo,139.4860812868083,35.66254653064314
64,64,2023-02-12,JPN,Tokyo,06:45,Kyodo News Hai (Tokinominoru Kinen) (3yo) (Turf),Flat,,Grade 3,,3yo,,1m1f,9f,1800,Good To Firm,Turf,12,10.0,12,10,12,2,Stahl Wind (JPN),3,C,123,,1:49.00,109.00,39.0,Keita Tosaki,Yoshito Yahagi,,–,83,Lord Kanaloa (JPN),Marcellina (JPN),Deep Impact,Shadai Race Horse Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
65,65,2023-02-18,JPN,Tokyo,06:45,Diamond Stakes Handicap) (4yo+) (Turf),Flat,,Grade 3,,4yo+,,2m1f,17f,3400,Good To Firm,Turf,16,4.0,1,4,0,0,Mixology (JPN),4,C,123,,3:29.10,209.10,3.7,Atsuya Nishimura,Yasuyuki Tsujino,274169.18,–,110,Orfevre (JPN),Star Angel (JPN),Afleet,Yoshimasa Ema,,Tokyo,139.4860812868083,35.66254653064314
66,66,2023-02-18,JPN,Tokyo,06:45,Diamond Stakes Handicap) (4yo+) (Turf),Flat,,Grade 3,,4yo+,,2m1f,17f,3400,Good To Firm,Turf,16,5.0,2,5,0.3,0.3,Humidor (JPN),7,G,123,,3:29.15,209.15,78.0,Hironobu Tanabe,Hitoshi Kotegawa,108006.04,–,104,Orfevre (JPN),Avec Toi (JPN),Chichicastenango,Sunrise Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
67,67,2023-02-18,JPN,Tokyo,06:45,Diamond Stakes Handicap) (4yo+) (Turf),Flat,,Grade 3,,4yo+,,2m1f,17f,3400,Good To Firm,Turf,16,2.0,3,2,2.25,2,Cils Blancs (JPN),5,H,121,,3:29.47,209.47,3.1,Christophe-Patrice Lemaire,Yukio Inagaki,69738.17,–,100,Tosen Jordan (JPN),Glacier Blue (JPN),Sunday Silence,Silk Racing Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
68,68,2023-02-18,JPN,Tokyo,06:45,Diamond Stakes Handicap) (4yo+) (Turf),Flat,,Grade 3,,4yo+,,2m1f,17f,3400,Good To Firm,Turf,16,16.0,4,16,3.25,1,Vesuvianite (JPN),6,G,121,,3:29.64,209.64,38.0,Shu Ishibashi,Sakae Kunieda,40911.38,–,99,Rulership (JPN),Morganite (JPN),Agnes Digital,Sunday Racing Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
69,69,2023-02-18,JPN,Tokyo,06:45,Diamond Stakes Handicap) (4yo+) (Turf),Flat,,Grade 3,,4yo+,,2m1f,17f,3400,Good To Firm,Turf,16,8.0,5,8,3.75,.5,LExcellence (JPN),6,H,123,,3:29.72,209.72,13.1,Theo Bachelot,Manabu Ikezoe,27064.45,–,100,Deep Impact (JPN),Xcellence (FR),Champs Elysees,Silk Racing Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
70,70,2023-02-18,JPN,Tokyo,06:45,Diamond Stakes Handicap) (4yo+) (Turf),Flat,,Grade 3,,4yo+,,2m1f,17f,3400,Good To Firm,Turf,16,12.0,6,12,4.5,.75,Marino Azura (JPN),5,M,117,,3:29.85,209.85,11.8,Takeshi Yokoyama,Hitoshi Kotegawa,,–,93,Meisho Samson (JPN),Crown Eve (JPN),Black Tide,Mariko Yano,,Tokyo,139.4860812868083,35.66254653064314
71,71,2023-02-18,JPN,Tokyo,06:45,Diamond Stakes Handicap) (4yo+) (Turf),Flat,,Grade 3,,4yo+,,2m1f,17f,3400,Good To Firm,Turf,16,7.0,7,7,8.5,4,Caudillo (JPN),7,H,123,,3:30.52,210.52,96.0,Takuya Ono,Noriyuki Hori,,–,95,King Kamehameha (JPN),Dia De La Novia (JPN),Sunday Silence,Carrot Farm Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
72,72,2023-02-18,JPN,Tokyo,06:45,Diamond Stakes Handicap) (4yo+) (Turf),Flat,,Grade 3,,4yo+,,2m1f,17f,3400,Good To Firm,Turf,16,14.0,8,14,9.5,1,Tosen Cambina (JPN),7,H,123,,3:30.68,210.68,35.0,Teruo Eda,Yukihiro Kato,,–,94,Deep Impact (JPN),Cambina (IRE),Hawk Wing,Takaya Shimakawa,,Tokyo,139.4860812868083,35.66254653064314
73,73,2023-02-18,JPN,Tokyo,06:45,Diamond Stakes Handicap) (4yo+) (Turf),Flat,,Grade 3,,4yo+,,2m1f,17f,3400,Good To Firm,Turf,16,10.0,9,10,9.75,0.3,Meisho Tengen (JPN),7,H,121,,3:30.72,210.72,103.0,Takuya Kowata,Kaneo Ikezoe,,–,91,Deep Impact (JPN),Meisho Beluga (JPN),French Deputy,Yoshio Matsumoto,,Tokyo,139.4860812868083,35.66254653064314
74,74,2023-02-18,JPN,Tokyo,06:45,Diamond Stakes Handicap) (4yo+) (Turf),Flat,,Grade 3,,4yo+,,2m1f,17f,3400,Good To Firm,Turf,16,11.0,10,11,12.25,2.5,Studley (JPN),5,H,123,,3:31.14,211.14,5.1,Joao Moreira,Yutaka Okumura,,–,91,Harbinger (GB),Win Floraison (JPN),Fuji Kiseki,Silk Racing Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
75,75,2023-02-18,JPN,Tokyo,06:45,Diamond Stakes Handicap) (4yo+) (Turf),Flat,,Grade 3,,4yo+,,2m1f,17f,3400,Good To Firm,Turf,16,3.0,11,3,13,.75,Trust Kenshin (JPN),8,H,119,,3:31.27,211.27,38.0,Kyosuke Maruta,Fumimasa Takahashi,,–,86,Hearts Cry (JPN),Aphelandra (JPN),El Condor Pasa,Richiko Suganami,,Tokyo,139.4860812868083,35.66254653064314
76,76,2023-02-18,JPN,Tokyo,06:45,Diamond Stakes Handicap) (4yo+) (Turf),Flat,,Grade 3,,4yo+,,2m1f,17f,3400,Good To Firm,Turf,16,13.0,12,13,13.5,0.3,Taisei Monarch (JPN),7,H,117,,3:31.35,211.35,21.1,Kosei Miura,Masayuki Nishimura,,–,84,Rulership (JPN),Assoluta (JPN),Zenno Rob Roy,Seiho Tanaka,,Tokyo,139.4860812868083,35.66254653064314
77,77,2023-02-18,JPN,Tokyo,06:45,Diamond Stakes Handicap) (4yo+) (Turf),Flat,,Grade 3,,4yo+,,2m1f,17f,3400,Good To Firm,Turf,16,1.0,13,1,14.75,1.25,Kistler (JPN),7,H,119,,3:31.56,211.56,132.0,Hiroyuki Uchida,Yasutoshi Ikee,,–,84,Deep Impact (JPN),Champagne Doro (USA),Medaglia Doro,Kieffers Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
78,78,2023-02-18,JPN,Tokyo,06:45,Diamond Stakes Handicap) (4yo+) (Turf),Flat,,Grade 3,,4yo+,,2m1f,17f,3400,Good To Firm,Turf,16,6.0,14,6,15.25,.5,Ask Wild More (JPN),4,C,123,,3:31.64,211.64,23.4,Katsuharu Tanaka,Hideaki Fujiwara,,–,94,Kizuna (JPN),La Seleccion (JPN),Zenno Rob Roy,Hirosaki Toshihiro Hd Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
79,79,2023-02-18,JPN,Tokyo,06:45,Diamond Stakes Handicap) (4yo+) (Turf),Flat,,Grade 3,,4yo+,,2m1f,17f,3400,Good To Firm,Turf,16,9.0,15,9,16.25,1,Veloce Oro (JPN),5,H,123,,3:31.81,211.81,20.3,Keita Tosaki,Naosuke Sugai,,–,87,Gold Ship (JPN),Precious Life (JPN),Taiki Shuttle,Teruo Ono,,Tokyo,139.4860812868083,35.66254653064314
80,80,2023-02-18,JPN,Tokyo,06:45,Diamond Stakes Handicap) (4yo+) (Turf),Flat,,Grade 3,,4yo+,,2m1f,17f,3400,Good To Firm,Turf,16,15.0,16,15,29.75,13.5,Win Kiitos (JPN),6,M,121,,3:34.06,214.06,19.4,Kazuo Yokoyama,Yoshitada Munakata,,–,70,Gold Ship (JPN),Excuse (JPN),Boston Harbor,Win Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
81,81,2023-02-19,JPN,Tokyo,06:40,February Stakes (4yo+) (Dirt),Flat,,Grade 1,,4yo+,,1m,8f,1600,Standard,AW,16,7.0,1,7,0,0,Lemon Pop (USA),5,H,128,,1:35.60,95.60,2.2,Ryusei Sakai,Hiroyasu Tanaka,776699.4,–,118,Lemon Drop Kid (USA),Unreachable (USA),Giants Causeway,Godolphin,Settled behind leaders - moved up to leaders easily 2f out - soon led - 2 lengths clear 1f out - hard ridden and stayed on well inside final furlong - always holding advantage,Tokyo,139.4860812868083,35.66254653064314
82,82,2023-02-19,JPN,Tokyo,06:40,February Stakes (4yo+) (Dirt),Flat,,Grade 1,,4yo+,,1m,8f,1600,Standard,AW,16,15.0,2,15,1.5,1.5,Red Le Zele (JPN),7,H,128,,1:35.85,95.85,9.0,Yuga Kawada,Takayuki Yasuda,308232.63,–,115,Lord Kanaloa (JPN),French Noir (JPN),French Deputy,Tokyo Horse Racing Co Ltd,Well away - settled towards rear - asked for effort 2f out - quickened well and went second 1f out - chased leader inside final furlong - reduced advantage towards finish but never near enough to challenge,Tokyo,139.4860812868083,35.66254653064314
83,83,2023-02-19,JPN,Tokyo,06:40,February Stakes (4yo+) (Dirt),Flat,,Grade 1,,4yo+,,1m,8f,1600,Standard,AW,16,6.0,3,6,4,2.5,Meisho Hario (JPN),6,H,128,,1:36.27,96.27,10.7,Suguru Hamanaka,Inao Okada,191880.66,–,109,Pyro (USA),Meisho Ohi (JPN),Manhattan Cafe,Yoshio Matsumoto,,Tokyo,139.4860812868083,35.66254653064314
84,84,2023-02-19,JPN,Tokyo,06:40,February Stakes (4yo+) (Dirt),Flat,,Grade 1,,4yo+,,1m,8f,1600,Standard,AW,16,4.0,4,4,5,1,Dry Stout (JPN),4,C,128,,1:36.43,96.43,3.2,Keita Tosaki,Mitsunori Makiura,113293.05,–,107,Sinister Minister (USA),Must Buy Item (JPN),Afleet,Ygg Horse Club Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
85,85,2023-02-19,JPN,Tokyo,06:40,February Stakes (4yo+) (Dirt),Flat,,Grade 1,,4yo+,,1m,8f,1600,Standard,AW,16,8.0,5,8,5.25,0.2,Admire Lupus (JPN),6,G,128,,1:36.51,96.51,135.0,Hiroyuki Uchida,Yukihiro Kato,75528.7,–,106,Henny Hughes (USA),Curl Fatare (JPN),King Kamehameha,Junko Kondo,,Tokyo,139.4860812868083,35.66254653064314
86,86,2023-02-19,JPN,Tokyo,06:40,February Stakes (4yo+) (Dirt),Flat,,Grade 1,,4yo+,,1m,8f,1600,Standard,AW,16,13.0,6,13,6.75,1.5,Speedy Kick (JPN),4,F,123,,1:36.72,96.72,25.8,Norifumi Mikamoto,Tomoyuki Fujihara,,–,98,Taisei Legend (JPN),Desert Flower (JPN),Silent Deal,Suzuyuki Kato,,Tokyo,139.4860812868083,35.66254653064314
87,87,2023-02-19,JPN,Tokyo,06:40,February Stakes (4yo+) (Dirt),Flat,,Grade 1,,4yo+,,1m,8f,1600,Standard,AW,16,14.0,7,14,7,0.3,Helios (JPN),7,G,128,,1:36.77,96.77,64.0,Yutaka Take,Masato Nishizono,,–,102,Orfevre (JPN),Ange Chouette (JPN),French Deputy,Kyoko Kurokawa,,Tokyo,139.4860812868083,35.66254653064314
88,88,2023-02-19,JPN,Tokyo,06:40,February Stakes (4yo+) (Dirt),Flat,,Grade 1,,4yo+,,1m,8f,1600,Standard,AW,16,11.0,8,11,8.5,1.5,Soliste Thunder (JPN),8,H,128,,1:37.02,97.02,30.0,Akira Sugawara,Daisuke Takayanagi,,–,99,Tobys Corner (USA),Love So Sweet (JPN),Special Week,Minoru Murakami,,Tokyo,139.4860812868083,35.66254653064314
89,89,2023-02-19,JPN,Tokyo,06:40,February Stakes (4yo+) (Dirt),Flat,,Grade 1,,4yo+,,1m,8f,1600,Standard,AW,16,2.0,9,2,10.25,1.75,Shirls Speight (USA),6,H,128,,1:37.31,97.31,24.9,Joao Moreira,Roger L Attfield,,–,95,Speightstown (USA),Perfect Shirl (USA),Perfect Soul,Charles E Fipke,Midfield on inner - pushed along 2 1/2f out - ridden over 1f out - unable to quicken - kept on same pace inside final furlong,Tokyo,139.4860812868083,35.66254653064314
90,90,2023-02-19,JPN,Tokyo,06:40,February Stakes (4yo+) (Dirt),Flat,,Grade 1,,4yo+,,1m,8f,1600,Standard,AW,16,3.0,10,3,10.75,.5,Kenshinko (JPN),6,H,128,,1:37.39,97.39,52.0,Theo Bachelot,Kazuo Konishi,,–,93,Pyro (USA),Matriarca (JPN),Cryptic Rascal,Katsuhiko Amano,,Tokyo,139.4860812868083,35.66254653064314
91,91,2023-02-19,JPN,Tokyo,06:40,February Stakes (4yo+) (Dirt),Flat,,Grade 1,,4yo+,,1m,8f,1600,Standard,AW,16,12.0,11,12,11,0.3,Sekifu (JPN),4,C,128,,1:37.43,97.43,51.0,Mirco Demuro,Koshiro Take,,–,93,Henny Hughes (USA),Siyabona (USA),Kingmambo,Akira Nakatsuji,,Tokyo,139.4860812868083,35.66254653064314
92,92,2023-02-19,JPN,Tokyo,06:40,February Stakes (4yo+) (Dirt),Flat,,Grade 1,,4yo+,,1m,8f,1600,Standard,AW,16,5.0,12,5,11.25,0.3,Auvergne (JPN),7,H,128,,1:37.47,97.47,31.0,Yuichi Fukunaga,Masayuki Nishimura,,–,92,Smart Falcon (JPN),Guyenne (JPN),Tanino Gimlet,Tadakuni Sugiyama,,Tokyo,139.4860812868083,35.66254653064314
93,93,2023-02-19,JPN,Tokyo,06:40,February Stakes (4yo+) (Dirt),Flat,,Grade 1,,4yo+,,1m,8f,1600,Standard,AW,16,16.0,13,16,12,.75,Keiai Turquoise (JPN),7,H,128,,1:37.60,97.60,182.0,Kazuo Yokoyama,Koichi Shintani,,–,90,Kinshasa No Kiseki (AUS),Keiai Daisy (JPN),Kurofune,Keiai Stallion Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
94,94,2023-02-19,JPN,Tokyo,06:40,February Stakes (4yo+) (Dirt),Flat,,Grade 1,,4yo+,,1m,8f,1600,Standard,AW,16,10.0,14,10,15.5,3.5,T M South Dan (JPN),6,H,128,,1:38.18,98.18,30.0,Christophe-Patrice Lemaire,Masayoshi Ebina,,–,82,South Vigorous (USA),Moving Out (JPN),Langfuhr,Masatsugu Takezono,,Tokyo,139.4860812868083,35.66254653064314
95,95,2023-02-19,JPN,Tokyo,06:40,February Stakes (4yo+) (Dirt),Flat,,Grade 1,,4yo+,,1m,8f,1600,Standard,AW,16,9.0,15,9,19.5,4,Shonan Nadeshiko (JPN),6,M,123,,1:38.85,98.85,29.0,Takeshi Yokoyama,Naosuke Sugai,,–,68,Orfevre (JPN),Shonan Mao (JPN),Daiwa Major,Tetsuhide Kunimoto,,Tokyo,139.4860812868083,35.66254653064314
96,96,2023-02-19,JPN,Tokyo,06:40,February Stakes (4yo+) (Dirt),Flat,,Grade 1,,4yo+,,1m,8f,1600,Standard,AW,16,1.0,16,1,21.5,2,Jasper Prince (USA),8,H,128,,1:39.18,99.18,321.0,Katsuharu Tanaka,Hideyuki Mori,,–,68,Violence (USA),Ambitious Journey (CAN),Bernardini,Kazuo Kato,,Tokyo,139.4860812868083,35.66254653064314
97,97,2023-04-23,JPN,Tokyo,07:45,Sankei Sports Sho Flora Stakes (3yo Fillies) (Turf),Flat,,Grade 2,,3yo,F,1m2f,10f,2000,Good To Firm,Turf,15,7.0,1,7,0,0,Golden Hind (JPN),3,F,119,,1:58.90,118.90,16.6,Akira Sugawara,Yasuo Takeichi,333899.8,–,111,Gold Ship (JPN),Oregon Lady (IRE),Shamardal,Thoroughbred Club Ruffian Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
98,98,2023-04-23,JPN,Tokyo,07:45,Sankei Sports Sho Flora Stakes (3yo Fillies) (Turf),Flat,,Grade 2,,3yo,F,1m2f,10f,2000,Good To Firm,Turf,15,2.0,2,2,1.25,1.25,So Dazzling (JPN),3,F,119,,1:59.11,119.11,3.5,Keita Tosaki,Hidetaka Otonashi,134063.44,–,108,Hearts Cry (JPN),So Magic (JPN),Symboli Kris S,Shadai Race Horse Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
99,99,2023-04-23,JPN,Tokyo,07:45,Sankei Sports Sho Flora Stakes (3yo Fillies) (Turf),Flat,,Grade 2,,3yo,F,1m2f,10f,2000,Good To Firm,Turf,15,1.0,3,1,2.5,1.25,Bright Jewelry (JPN),3,F,119,,1:59.32,119.32,7.7,Katsuma Sameshima,Shinsuke Hashiguchi,82766.87,–,106,Epiphaneia (JPN),Air Pascale (JPN),War Emblem,Seiko Nishimura,,Tokyo,139.4860812868083,35.66254653064314
100,100,2023-04-23,JPN,Tokyo,07:45,Sankei Sports Sho Flora Stakes (3yo Fillies) (Turf),Flat,,Grade 2,,3yo,F,1m2f,10f,2000,Good To Firm,Turf,15,14.0,4,14,2.75,0.3,England Eyes (GB),3,F,119,,1:59.36,119.36,5.2,Kazuo Yokoyama,Shogo Yasuda,49093.66,–,105,Kingman (GB),Nuovo Record (JPN),Hearts Cry,Reiko Hara,,Tokyo,139.4860812868083,35.66254653064314
101,101,2023-04-23,JPN,Tokyo,07:45,Sankei Sports Sho Flora Stakes (3yo Fillies) (Turf),Flat,,Grade 2,,3yo,F,1m2f,10f,2000,Good To Firm,Turf,15,11.0,5,11,3,0.3,Deux Moulins (JPN),3,F,119,,1:59.40,119.40,4.1,Damian Lane,Tomohito Ozeki,32729.1,–,104,Satono Diamond (JPN),Amelie (JPN),Distorted Humor,Sunday Racing Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
102,102,2023-04-23,JPN,Tokyo,07:45,Sankei Sports Sho Flora Stakes (3yo Fillies) (Turf),Flat,,Grade 2,,3yo,F,1m2f,10f,2000,Good To Firm,Turf,15,8.0,6,8,4.25,1.25,Itokawa Sakura (JPN),3,F,119,,1:59.61,119.61,30.0,Takuya Ono,Kazuya Makita,,–,102,Gold Ship (JPN),Kawakami Sakura (IRE),Danehill Dancer,Masakazu Futakuchi,,Tokyo,139.4860812868083,35.66254653064314
103,103,2023-04-23,JPN,Tokyo,07:45,Sankei Sports Sho Flora Stakes (3yo Fillies) (Turf),Flat,,Grade 2,,3yo,F,1m2f,10f,2000,Good To Firm,Turf,15,15.0,7,15,4.75,0.3,Pixilation (JPN),3,F,119,,1:59.69,119.69,52.0,Takeshi Yokoyama,Takanori Kikuzawa,,–,101,Hearts Cry (JPN),Sheer Drama (USA),Burning Roma,Shadai Race Horse Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
104,104,2023-04-23,JPN,Tokyo,07:45,Sankei Sports Sho Flora Stakes (3yo Fillies) (Turf),Flat,,Grade 2,,3yo,F,1m2f,10f,2000,Good To Firm,Turf,15,3.0,8,3,5,0.3,Ammaliare (JPN),3,F,119,,1:59.73,119.73,186.0,Yutaka Yoshida,Noboru Takagi,,–,101,Gold Ship (JPN),Kalavinka (USA),Bernardini,Dearest Club Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
105,105,2023-04-23,JPN,Tokyo,07:45,Sankei Sports Sho Flora Stakes (3yo Fillies) (Turf),Flat,,Grade 2,,3yo,F,1m2f,10f,2000,Good To Firm,Turf,15,5.0,9,5,5.25,0.3,Aufheben (JPN),3,F,119,,1:59.78,119.78,69.0,Keisuke Dazai,Ryo Takahashi,,–,100,Satono Diamond (JPN),Runway (JPN),King Kamehameha,Get Next Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
106,106,2023-04-23,JPN,Tokyo,07:45,Sankei Sports Sho Flora Stakes (3yo Fillies) (Turf),Flat,,Grade 2,,3yo,F,1m2f,10f,2000,Good To Firm,Turf,15,10.0,10,10,5.25,0.05,Barossa Valley (JPN),3,F,119,,1:59.78,119.78,44.0,Shu Ishibashi,Tomokazu Takano,,–,100,Hearts Cry (JPN),Pirramimma (USA),Unbridleds Song,Silk Racing Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
107,107,2023-04-23,JPN,Tokyo,07:45,Sankei Sports Sho Flora Stakes (3yo Fillies) (Turf),Flat,,Grade 2,,3yo,F,1m2f,10f,2000,Good To Firm,Turf,15,6.0,11,6,6,.75,Kiminonawa Maria (JPN),3,F,119,,1:59.90,119.90,10.6,Ryota Sameshima,Teruhiko Chida,,–,99,Harbinger (GB),Shadow Maria (JPN),Victoire Pisa,Kazuyoshi Urano,,Tokyo,139.4860812868083,35.66254653064314
108,108,2023-04-23,JPN,Tokyo,07:45,Sankei Sports Sho Flora Stakes (3yo Fillies) (Turf),Flat,,Grade 2,,3yo,F,1m2f,10f,2000,Good To Firm,Turf,15,13.0,12,13,6,0.05,Koinyobo (JPN),3,F,119,,1:59.91,119.91,191.0,Hironobu Tanabe,Hidemasa Nakao,,–,98,Kizuna (JPN),La Pesanteur (JPN),King Kamehameha,Koji Oka,,Tokyo,139.4860812868083,35.66254653064314
109,109,2023-04-23,JPN,Tokyo,07:45,Sankei Sports Sho Flora Stakes (3yo Fillies) (Turf),Flat,,Grade 2,,3yo,F,1m2f,10f,2000,Good To Firm,Turf,15,9.0,13,9,6.5,0.3,Reciprocity (JPN),3,F,119,,1:59.98,119.98,66.0,Ryuji Wada,Yasuhito Tamura,,–,98,Kizuna (JPN),Sahpresa (USA),Sahm,Shadai Race Horse Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
110,110,2023-04-23,JPN,Tokyo,07:45,Sankei Sports Sho Flora Stakes (3yo Fillies) (Turf),Flat,,Grade 2,,3yo,F,1m2f,10f,2000,Good To Firm,Turf,15,12.0,14,12,8.25,1.75,Tiffany Donna (JPN),3,F,119,,2:00.28,120.28,25.6,Hiroshi Kitamura,Tetsuya Kimura,,–,94,Duramente (JPN),Opulence (USA),Giants Causeway,Masahiro Miki,,Tokyo,139.4860812868083,35.66254653064314
111,111,2023-04-23,JPN,Tokyo,07:45,Sankei Sports Sho Flora Stakes (3yo Fillies) (Turf),Flat,,Grade 2,,3yo,F,1m2f,10f,2000,Good To Firm,Turf,15,4.0,15,4,9,.75,Queen Of Soul (JPN),3,F,119,,2:00.40,120.40,9.8,Akihide Tsumura,Toru Hayashi,,–,93,Mind Your Biscuits (USA),Bijoux Mignon (JPN),Daiwa Major,Jacomo Llc,,Tokyo,139.4860812868083,35.66254653064314
112,112,2023-04-29,JPN,Tokyo,07:45,TV Tokyo Hai Aoba Sho (3yo) (Turf),Flat,,Grade 2,,3yo,,1m4f,12f,2400,Good To Firm,Turf,15,11.0,1,11,0,0,Skilfing (JPN),3,C,123,,2:23.90,143.90,1.7,Christophe-Patrice Lemaire,Tetsuya Kimura,346752.27,–,112,Kitasan Black (JPN),Rossweisse (JPN),Symboli Kris S,Carrot Farm Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
113,113,2023-04-29,JPN,Tokyo,07:45,TV Tokyo Hai Aoba Sho (3yo) (Turf),Flat,,Grade 2,,3yo,,1m4f,12f,2400,Good To Firm,Turf,15,4.0,2,4,.5,.5,Hearts Concerto (JPN),3,C,123,,2:23.98,143.98,5.7,Kohei Matsuyama,Ryo Takei,140433.03,–,110,Hearts Cry (JPN),Nasuno Sibelius (USA),Unbridleds Song,Green Farm Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
114,114,2023-04-29,JPN,Tokyo,07:45,TV Tokyo Hai Aoba Sho (3yo) (Turf),Flat,,Grade 2,,3yo,,1m4f,12f,2400,Good To Firm,Turf,15,2.0,3,2,2.5,2,Timur (JPN),3,C,123,,2:24.32,144.32,144.0,Kosei Miura,Kazuya Nakatake,89098.69,–,107,Kizuna (JPN),White Rose (USA),Tapit,Koji Maeda,,Tokyo,139.4860812868083,35.66254653064314
115,115,2023-04-29,JPN,Tokyo,07:45,TV Tokyo Hai Aoba Sho (3yo) (Turf),Flat,,Grade 2,,3yo,,1m4f,12f,2400,Good To Firm,Turf,15,13.0,4,13,3.75,1.25,May Tesoro (JPN),3,C,123,,2:24.53,144.53,43.0,Yuga Kawada,Yasuo Takeichi,50981.87,–,105,Mikki Rocket (JPN),Flip Flop (JPN),Lincoln,Ryotokuji Kenji Holdings Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
116,116,2023-04-29,JPN,Tokyo,07:45,TV Tokyo Hai Aoba Sho (3yo) (Turf),Flat,,Grade 2,,3yo,,1m4f,12f,2400,Good To Firm,Turf,15,5.0,5,5,5.5,1.75,Ame Blanche (JPN),3,C,123,,2:24.82,144.82,18.0,Yutaka Yoshida,Masahiro Takeuchi,33987.92,–,102,Kizuna (JPN),Soulful Voice (JPN),King Kamehameha,Kazuhiro Furukawa,,Tokyo,139.4860812868083,35.66254653064314
117,117,2023-04-29,JPN,Tokyo,07:45,TV Tokyo Hai Aoba Sho (3yo) (Turf),Flat,,Grade 2,,3yo,,1m4f,12f,2400,Good To Firm,Turf,15,10.0,6,10,5.75,0.3,Savona (JPN),3,C,123,,2:24.86,144.86,18.2,Kenichi Ikezoe,Kazuya Nakatake,,–,102,Kizuna (JPN),T K Rapid (JPN),Snitzel,Makoto Kato,,Tokyo,139.4860812868083,35.66254653064314
118,118,2023-04-29,JPN,Tokyo,07:45,TV Tokyo Hai Aoba Sho (3yo) (Turf),Flat,,Grade 2,,3yo,,1m4f,12f,2400,Good To Firm,Turf,15,1.0,7,1,6.25,.5,Meiner Emperor (JPN),3,C,123,,2:24.94,144.94,67.0,Ryuji Wada,Hisashi Shimizu,,–,101,Gold Ship (JPN),Meine Theresia (JPN),Roses In May,Thoroughbred Club Ruffian Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
